"Date","Vol_Ann","Ticker","Signal"
2026-03-08,0.22378589587413,"PPA",1
2026-03-09,0.222774047829944,"PPA",1
2026-03-10,0.221805452806423,"PPA",1
2026-03-11,0.220878421135847,"PPA",1
2026-03-12,0.219991317028677,"PPA",1
2026-03-13,0.219142557729372,"PPA",1
2026-03-14,0.218330612624038,"PPA",1
2026-03-15,0.217554002304109,"PPA",1
2026-03-16,0.21681129759035,"PPA",1
2026-03-17,0.216101118521482,"PPA",1
