"Date","Vol_Ann","Ticker","Signal"
2026-03-08,0.250551161296795,"ITA",0
2026-03-09,0.249449123507039,"ITA",1
2026-03-10,0.24838481198173,"ITA",1
2026-03-11,0.247357069814706,"ITA",1
2026-03-12,0.246364767570084,"ITA",1
2026-03-13,0.24540680306964,"ITA",1
2026-03-14,0.244482101158999,"ITA",1
2026-03-15,0.243589613453401,"ITA",1
2026-03-16,0.242728318063876,"ITA",1
2026-03-17,0.241897219304733,"ITA",1
